CADCHF,1471994420,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994420,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994420,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994420,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994420,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994423,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994423,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994423,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994423,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994423,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994444,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994444,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994444,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994444,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994444,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994445,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994445,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994445,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994445,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994445,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994460,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994460,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994460,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994460,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994460,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994461,0.745470,0.745390,0.746070,0.745040,0
CADCHF,1471994461,0.745470,0.745390,0.746070,0.745040,0
CADCHF,1471994461,0.745470,0.745390,0.746070,0.745040,0
CADCHF,1471994461,0.745470,0.745390,0.746070,0.745040,0
CADCHF,1471994461,0.745470,0.745390,0.746070,0.745040,0
CADCHF,1471994465,0.745470,0.745440,0.746070,0.745040,0
CADCHF,1471994465,0.745470,0.745440,0.746070,0.745040,0
CADCHF,1471994465,0.745470,0.745440,0.746070,0.745040,0
CADCHF,1471994465,0.745470,0.745440,0.746070,0.745040,0
CADCHF,1471994465,0.745470,0.745440,0.746070,0.745040,0
CADCHF,1471994491,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994491,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994491,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994491,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994491,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994492,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994492,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994492,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994492,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994492,0.745440,0.745390,0.746070,0.745040,0
CADCHF,1471994493,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994493,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994493,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994493,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994493,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994500,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994500,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994500,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994500,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994500,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994501,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994501,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994501,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994501,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994501,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994503,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994503,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994503,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994503,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994503,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994504,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994504,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994504,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994504,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994504,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994511,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994511,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994511,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994511,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994511,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994514,0.745480,0.745440,0.746070,0.745040,0
CADCHF,1471994514,0.745480,0.745440,0.746070,0.745040,0
CADCHF,1471994514,0.745480,0.745440,0.746070,0.745040,0
CADCHF,1471994514,0.745480,0.745440,0.746070,0.745040,0
CADCHF,1471994514,0.745480,0.745440,0.746070,0.745040,0
CADCHF,1471994515,0.745480,0.745390,0.746070,0.745040,0
CADCHF,1471994515,0.745480,0.745390,0.746070,0.745040,0
CADCHF,1471994515,0.745480,0.745390,0.746070,0.745040,0
CADCHF,1471994515,0.745480,0.745390,0.746070,0.745040,0
CADCHF,1471994515,0.745480,0.745390,0.746070,0.745040,0
CADCHF,1471994517,0.745480,0.745440,0.746070,0.745040,0
CADCHF,1471994517,0.745480,0.745440,0.746070,0.745040,0
CADCHF,1471994517,0.745480,0.745440,0.746070,0.745040,0
CADCHF,1471994517,0.745480,0.745440,0.746070,0.745040,0
CADCHF,1471994517,0.745480,0.745440,0.746070,0.745040,0
CADCHF,1471994521,0.745490,0.745440,0.746070,0.745040,0
CADCHF,1471994521,0.745490,0.745440,0.746070,0.745040,0
CADCHF,1471994521,0.745490,0.745440,0.746070,0.745040,0
CADCHF,1471994521,0.745490,0.745440,0.746070,0.745040,0
CADCHF,1471994521,0.745490,0.745440,0.746070,0.745040,0
CADCHF,1471994525,0.745470,0.745390,0.746070,0.745040,0
CADCHF,1471994525,0.745470,0.745390,0.746070,0.745040,0
CADCHF,1471994525,0.745470,0.745390,0.746070,0.745040,0
CADCHF,1471994525,0.745470,0.745390,0.746070,0.745040,0
CADCHF,1471994525,0.745470,0.745390,0.746070,0.745040,0
CADCHF,1471994525,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994525,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994525,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994525,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994525,0.745460,0.745390,0.746070,0.745040,0
CADCHF,1471994526,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994526,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994526,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994526,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994526,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994530,0.745450,0.745440,0.746070,0.745040,0
CADCHF,1471994530,0.745450,0.745440,0.746070,0.745040,0
CADCHF,1471994530,0.745450,0.745440,0.746070,0.745040,0
CADCHF,1471994530,0.745450,0.745440,0.746070,0.745040,0
CADCHF,1471994530,0.745450,0.745440,0.746070,0.745040,0
CADCHF,1471994545,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994545,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994545,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994545,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994545,0.745450,0.745390,0.746070,0.745040,0
CADCHF,1471994545,0.745480,0.745390,0.746070,0.745040,0
CADCHF,1471994545,0.745480,0.745390,0.746070,0.745040,0
CADCHF,1471994545,0.745480,0.745390,0.746070,0.745040,0
CADCHF,1471994545,0.745480,0.745390,0.746070,0.745040,0
CADCHF,1471994545,0.745480,0.745390,0.746070,0.745040,0
CADCHF,1471994547,0.745480,0.745440,0.746070,0.745040,0
